chr7:133607025-133607426 (RC),(idx:0_5-start:92-end:102-importance:0.17301154136657715);(idx:0_4-start:104-end:111-importance:0.1796426624059677);(idx:0_4-start:115-end:122-importance:0.06941108405590057);(idx:0_2-start:134-end:143-importance:0.11596343666315079);(idx:0_5-start:142-end:152-importance:0.4140821397304535);(idx:0_1-start:151-end:157-importance:0.8149817585945129);(idx:0_1-start:222-end:228-importance:0.835828423500061);(idx:0_1-start:231-end:237-importance:0.32497361302375793);(idx:0_4-start:258-end:265-importance:0.3763260245323181);(idx:0_1-start:266-end:272-importance:0.6488632559776306);(idx:0_4-start:273-end:280-importance:0.5131896734237671);(idx:0_1-start:308-end:314-importance:-0.18885481357574463);(idx:1_3-start:77-end:85-importance:-0.24599109590053558);(idx:1_3-start:221-end:229-importance:0.4170726537704468);(idx:1_3-start:230-end:238-importance:-0.10376223921775818);(idx:1_5-start:259-end:262-importance:-0.22967757284641266);(idx:1_7-start:265-end:266-importance:0.21100422739982605);(idx:1_1-start:306-end:313-importance:-0.10105022042989731)
chr16:64460757-64461158,(idx:0_1-start:168-end:174-importance:0.2127697765827179);(idx:0_0-start:184-end:194-importance:0.800437331199646);(idx:0_0-start:187-end:197-importance:0.7837802171707153);(idx:1_7-start:179-end:180-importance:0.8523257374763489);(idx:1_7-start:186-end:187-importance:0.8078935146331787)
chr1:207918041-207918442 (RC),(idx:0_0-start:138-end:148-importance:0.3950057029724121);(idx:0_0-start:294-end:304-importance:0.23973000049591064)
chr12:72084904-72085305 (RC),(idx:0_0-start:167-end:177-importance:0.17995713651180267);(idx:0_1-start:201-end:207-importance:0.1460438370704651);(idx:1_7-start:181-end:182-importance:0.22978851199150085)
chr13:106368263-106368664,(idx:0_1-start:140-end:146-importance:0.1445150226354599);(idx:0_2-start:215-end:224-importance:0.22109799087047577);(idx:0_1-start:248-end:254-importance:0.0927896723151207);(idx:1_7-start:133-end:134-importance:0.1417917162179947)
chr2:225794665-225795066,(idx:0_0-start:178-end:188-importance:0.339039146900177);(idx:0_2-start:279-end:288-importance:0.16411300003528595);(idx:0_1-start:327-end:333-importance:0.1385786533355713);(idx:1_7-start:339-end:340-importance:0.07685599476099014)
chr6:20115354-20115755 (RC),(idx:0_2-start:168-end:177-importance:0.1152283176779747)
chr3:94233280-94233681 (RC),(idx:0_0-start:250-end:260-importance:0.07699811458587646);(idx:0_0-start:297-end:307-importance:0.22913117706775665)
chr5:19316632-19317033 (RC),(idx:0_1-start:59-end:65-importance:0.19356000423431396);(idx:0_1-start:77-end:83-importance:0.09155181795358658);(idx:0_2-start:147-end:156-importance:0.3012675344944);(idx:0_4-start:156-end:163-importance:0.26396456360816956);(idx:0_1-start:172-end:178-importance:0.33937832713127136);(idx:0_4-start:178-end:185-importance:0.40835487842559814);(idx:0_4-start:219-end:226-importance:0.3360489010810852);(idx:0_0-start:229-end:239-importance:0.2668328285217285);(idx:0_1-start:314-end:320-importance:0.36632460355758667);(idx:0_0-start:370-end:380-importance:0.19576644897460938);(idx:1_12-start:89-end:94-importance:0.14155548810958862);(idx:1_8-start:150-end:155-importance:-0.06037953123450279);(idx:1_5-start:181-end:184-importance:0.12629006803035736);(idx:1_7-start:228-end:229-importance:0.2771707773208618);(idx:1_11-start:227-end:238-importance:0.31033819913864136);(idx:1_7-start:321-end:322-importance:0.3543255925178528)
chr9:16625793-16626194 (RC),(idx:0_0-start:154-end:164-importance:0.17941629886627197);(idx:0_0-start:166-end:176-importance:0.3146364688873291);(idx:1_7-start:149-end:150-importance:0.17420373857021332)
chr4:87414811-87415212 (RC),(idx:0_2-start:205-end:214-importance:0.12106673419475555)
chr11:117636202-117636603 (RC),(idx:0_0-start:101-end:111-importance:0.24930475652217865);(idx:0_1-start:225-end:231-importance:0.20603793859481812);(idx:0_0-start:248-end:258-importance:0.18522238731384277);(idx:0_1-start:331-end:337-importance:0.2428397387266159);(idx:1_0-start:103-end:109-importance:0.29042482376098633);(idx:1_7-start:237-end:238-importance:0.15626759827136993);(idx:1_13-start:261-end:267-importance:0.18518641591072083);(idx:1_3-start:330-end:338-importance:0.2815766930580139)
chr4:59491148-59491549,(idx:0_1-start:160-end:166-importance:0.060260139405727386);(idx:0_0-start:178-end:188-importance:0.1469222903251648);(idx:0_0-start:226-end:236-importance:0.35251370072364807);(idx:0_0-start:257-end:267-importance:0.08558689057826996);(idx:1_11-start:158-end:169-importance:0.10244449228048325);(idx:1_7-start:177-end:178-importance:0.1173333153128624)
chr17:72283429-72283830,(idx:0_1-start:188-end:194-importance:-0.008767805993556976);(idx:0_2-start:204-end:213-importance:0.5044873356819153);(idx:0_0-start:206-end:216-importance:0.5169315934181213);(idx:0_0-start:214-end:224-importance:0.510045051574707);(idx:0_1-start:232-end:238-importance:0.35881417989730835);(idx:1_13-start:187-end:193-importance:0.24181509017944336);(idx:1_0-start:209-end:215-importance:0.503985583782196);(idx:1_7-start:208-end:209-importance:0.5090885162353516);(idx:1_0-start:236-end:242-importance:0.31035298109054565)
chr18:13923225-13923626 (RC),(idx:0_4-start:193-end:200-importance:0.1097162738442421);(idx:0_2-start:225-end:234-importance:0.27801114320755005);(idx:0_1-start:236-end:242-importance:0.2643909454345703);(idx:0_2-start:273-end:282-importance:0.19063831865787506);(idx:1_7-start:229-end:230-importance:0.2733774483203888)
chr2:78154531-78154932,(idx:0_0-start:98-end:108-importance:0.24965213239192963);(idx:0_2-start:144-end:153-importance:0.1364034116268158);(idx:0_2-start:163-end:172-importance:0.18265393376350403);(idx:0_0-start:257-end:267-importance:0.2774481773376465)
chr1:76532863-76533264 (RC),(idx:0_1-start:91-end:97-importance:0.15539342164993286);(idx:0_1-start:221-end:227-importance:0.4708040654659271);(idx:0_1-start:231-end:237-importance:0.5036810636520386);(idx:0_1-start:363-end:369-importance:0.14291328191757202);(idx:1_7-start:84-end:85-importance:0.1580624133348465);(idx:1_4-start:356-end:364-importance:0.14810171723365784)
chr18:5720080-5720481 (RC),(idx:0_2-start:52-end:61-importance:0.35691702365875244);(idx:0_2-start:63-end:72-importance:0.2815419137477875);(idx:0_1-start:367-end:373-importance:0.10458633303642273);(idx:0_2-start:382-end:391-importance:0.1778990626335144);(idx:1_5-start:367-end:370-importance:0.12034063041210175);(idx:1_8-start:385-end:390-importance:0.21523356437683105)
chr18:46321626-46322027,
chr13:99572930-99573331,(idx:0_1-start:216-end:222-importance:0.1630999743938446)
chr14:96051263-96051664,(idx:0_4-start:149-end:156-importance:0.2180272787809372);(idx:0_2-start:165-end:174-importance:0.11374391615390778);(idx:0_2-start:226-end:235-importance:0.48015159368515015);(idx:0_1-start:279-end:285-importance:0.08795759826898575);(idx:1_0-start:167-end:173-importance:0.07655347883701324);(idx:1_3-start:225-end:233-importance:0.4747143089771271);(idx:1_7-start:272-end:273-importance:0.14313000440597534)
chr11:103541146-103541547 (RC),
chr3:99472035-99472436,(idx:0_1-start:128-end:134-importance:0.15223903954029083);(idx:0_1-start:149-end:155-importance:0.0672195702791214);(idx:0_1-start:240-end:246-importance:0.11541030555963516);(idx:0_1-start:254-end:260-importance:0.11872253566980362);(idx:0_0-start:325-end:335-importance:0.2259104996919632);(idx:0_0-start:357-end:367-importance:0.06242581456899643);(idx:1_8-start:164-end:169-importance:-0.06327831745147705);(idx:1_7-start:260-end:261-importance:0.09976109117269516)
chr3:6512287-6512688 (RC),(idx:0_0-start:125-end:135-importance:0.5141772627830505);(idx:0_1-start:147-end:153-importance:0.20036330819129944);(idx:0_0-start:178-end:188-importance:0.07302729785442352);(idx:0_2-start:213-end:222-importance:0.28555983304977417);(idx:0_1-start:304-end:310-importance:0.10628580302000046);(idx:0_1-start:326-end:332-importance:0.20206691324710846)
chr3:54202886-54203287,(idx:0_0-start:146-end:156-importance:0.22571027278900146);(idx:0_5-start:199-end:209-importance:0.2687827944755554);(idx:0_0-start:215-end:225-importance:0.20732381939888);(idx:1_0-start:216-end:222-importance:0.14628830552101135)
chr5:74392975-74393376 (RC),(idx:0_5-start:183-end:193-importance:0.09351306408643723);(idx:1_7-start:193-end:194-importance:0.09490979462862015)
chr10:108840966-108841367,(idx:0_0-start:148-end:158-importance:0.0454547256231308);(idx:0_1-start:218-end:224-importance:0.2719658613204956);(idx:0_0-start:296-end:306-importance:0.2646784484386444);(idx:1_3-start:144-end:152-importance:0.08700148016214371)
chr20:8221369-8221770 (RC),(idx:0_1-start:123-end:129-importance:0.1898040622472763);(idx:0_0-start:176-end:186-importance:0.21517832577228546);(idx:0_1-start:198-end:204-importance:0.07744192332029343);(idx:0_2-start:257-end:266-importance:0.14374184608459473);(idx:1_7-start:116-end:117-importance:0.2381247878074646);(idx:1_0-start:178-end:184-importance:0.2056928426027298);(idx:1_7-start:210-end:211-importance:0.07873262465000153)
chrX:31100366-31100767 (RC),
chr10:76951338-76951739,(idx:0_1-start:189-end:195-importance:0.34608617424964905);(idx:0_4-start:197-end:204-importance:0.31608328223228455);(idx:0_0-start:224-end:234-importance:0.25230497121810913);(idx:0_1-start:230-end:236-importance:0.31645044684410095);(idx:0_4-start:256-end:263-importance:0.09936197102069855);(idx:1_7-start:181-end:182-importance:0.270304799079895);(idx:1_5-start:226-end:229-importance:0.3324556350708008);(idx:1_7-start:246-end:247-importance:0.2566312849521637);(idx:1_0-start:259-end:265-importance:0.10162288695573807)
chr8:19202472-19202873 (RC),(idx:0_4-start:151-end:158-importance:0.1849500685930252);(idx:0_0-start:175-end:185-importance:0.22268235683441162)
chr17:51142648-51143049,(idx:0_1-start:132-end:138-importance:0.09424277395009995);(idx:0_4-start:146-end:153-importance:0.22318540513515472);(idx:0_0-start:158-end:168-importance:0.3922474682331085);(idx:0_4-start:173-end:180-importance:0.39641278982162476);(idx:1_5-start:135-end:138-importance:0.09367488324642181);(idx:1_7-start:164-end:165-importance:0.45884913206100464);(idx:1_0-start:167-end:173-importance:0.45884913206100464)
chr6:6739181-6739582 (RC),(idx:0_1-start:181-end:187-importance:0.2698991000652313);(idx:0_0-start:189-end:199-importance:0.08170006424188614);(idx:0_0-start:242-end:252-importance:0.5531320571899414);(idx:0_4-start:266-end:273-importance:0.14192232489585876);(idx:0_0-start:314-end:324-importance:0.07554534077644348);(idx:1_13-start:202-end:208-importance:0.10893405973911285)
chr10:85224517-85224918 (RC),(idx:0_1-start:143-end:149-importance:0.012450180947780609);(idx:0_0-start:196-end:206-importance:0.010633284226059914);(idx:0_0-start:212-end:222-importance:0.14008203148841858);(idx:0_1-start:231-end:237-importance:-0.011833143420517445);(idx:0_1-start:259-end:265-importance:0.12349756807088852);(idx:1_3-start:142-end:150-importance:-0.07392916828393936);(idx:1_5-start:197-end:200-importance:-0.1365247368812561);(idx:1_3-start:256-end:264-importance:0.0637362152338028)
chr7:2958910-2959311,(idx:0_1-start:36-end:42-importance:0.028196968138217926);(idx:0_2-start:136-end:145-importance:0.158274307847023);(idx:0_1-start:161-end:167-importance:0.4024116098880768);(idx:0_7-start:172-end:179-importance:0.7802584171295166);(idx:0_1-start:184-end:190-importance:0.3057461082935333);(idx:0_0-start:203-end:213-importance:0.9449527859687805);(idx:0_4-start:208-end:215-importance:1.1287002563476562);(idx:0_1-start:224-end:230-importance:0.3220772445201874);(idx:0_0-start:241-end:251-importance:0.18268123269081116);(idx:0_0-start:252-end:262-importance:0.2552309036254883);(idx:0_1-start:269-end:275-importance:0.2516973316669464);(idx:0_0-start:281-end:291-importance:0.08259294182062149);(idx:0_2-start:310-end:319-importance:-0.025552326813340187);(idx:0_1-start:329-end:335-importance:-0.10370968282222748);(idx:0_2-start:373-end:382-importance:0.13155028223991394);(idx:1_7-start:42-end:43-importance:0.012463517487049103);(idx:1_12-start:192-end:197-importance:0.9524644017219543);(idx:1_5-start:244-end:247-importance:0.29731953144073486);(idx:1_3-start:375-end:383-importance:0.10752105712890625)
chr19:5675469-5675870 (RC),(idx:0_5-start:231-end:241-importance:0.2675895094871521);(idx:0_2-start:252-end:261-importance:0.4386123716831207);(idx:0_4-start:264-end:271-importance:0.24025103449821472);(idx:1_7-start:242-end:243-importance:0.42671680450439453);(idx:1_7-start:274-end:275-importance:0.19400273263454437)
chr14:92983001-92983402 (RC),(idx:0_1-start:117-end:123-importance:0.19014401733875275);(idx:0_2-start:183-end:192-importance:0.12072766572237015);(idx:0_0-start:242-end:252-importance:0.0937952995300293);(idx:1_0-start:114-end:120-importance:0.19014401733875275);(idx:1_3-start:188-end:196-importance:0.03764121234416962)
chr8:133063724-133064125 (RC),(idx:0_4-start:137-end:144-importance:0.13821463286876678);(idx:0_1-start:259-end:265-importance:0.24312227964401245)
chr12:121448939-121449340,(idx:0_1-start:166-end:172-importance:0.14037173986434937);(idx:0_1-start:243-end:249-importance:0.14267989993095398);(idx:0_2-start:273-end:282-importance:0.13253124058246613);(idx:1_11-start:158-end:169-importance:0.1321517825126648)
chr2:23070039-23070440 (RC),(idx:0_0-start:172-end:182-importance:0.1956837773323059);(idx:0_0-start:225-end:235-importance:0.12620025873184204);(idx:1_7-start:167-end:168-importance:0.11925465613603592)
chr4:159042169-159042570,(idx:0_1-start:166-end:172-importance:-0.008356723934412003);(idx:0_0-start:236-end:246-importance:0.6351454854011536);(idx:0_1-start:269-end:275-importance:0.32439160346984863);(idx:0_0-start:282-end:292-importance:0.4293975532054901);(idx:1_4-start:264-end:272-importance:0.2417173683643341);(idx:1_7-start:295-end:296-importance:0.26860859990119934)
chr18:24946190-24946591 (RC),(idx:0_0-start:107-end:117-importance:0.3464745581150055);(idx:0_0-start:158-end:168-importance:0.5986983776092529);(idx:0_2-start:247-end:256-importance:0.27892062067985535)
chr1:225750421-225750822,(idx:0_0-start:197-end:207-importance:0.2993159294128418);(idx:0_1-start:208-end:214-importance:0.1915695071220398);(idx:0_1-start:240-end:246-importance:0.24110524356365204);(idx:0_1-start:271-end:277-importance:0.15965807437896729)
chr20:8520923-8521324 (RC),(idx:0_0-start:85-end:95-importance:0.20875491201877594);(idx:0_2-start:178-end:187-importance:0.17896834015846252);(idx:0_2-start:239-end:248-importance:0.08923874795436859);(idx:0_4-start:313-end:320-importance:0.15891864895820618);(idx:1_7-start:174-end:175-importance:0.17159715294837952)
chr10:75343851-75344252,(idx:0_1-start:225-end:231-importance:0.09366258978843689);(idx:1_7-start:237-end:238-importance:0.1304633766412735)
chr10:83140995-83141396,(idx:0_2-start:134-end:143-importance:0.3009989857673645);(idx:0_5-start:150-end:160-importance:0.2567802667617798);(idx:0_4-start:217-end:224-importance:0.44078755378723145);(idx:0_2-start:222-end:231-importance:0.4567335844039917);(idx:0_1-start:275-end:281-importance:0.07840745151042938);(idx:1_8-start:154-end:159-importance:0.06352157890796661);(idx:1_7-start:214-end:215-importance:0.05230416730046272)
chr5:167853260-167853661,(idx:0_4-start:26-end:33-importance:-1.6590943336486816);(idx:0_6-start:46-end:54-importance:4.965965270996094);(idx:0_0-start:90-end:100-importance:-4.2176127433776855);(idx:0_0-start:100-end:110-importance:-4.374898910522461);(idx:0_2-start:127-end:136-importance:-1.052382469177246);(idx:0_4-start:141-end:148-importance:18.31084442138672);(idx:0_4-start:150-end:157-importance:10.855484008789062);(idx:0_0-start:174-end:184-importance:28.47658920288086);(idx:0_1-start:191-end:197-importance:18.829010009765625);(idx:0_2-start:193-end:202-importance:13.22745132446289);(idx:0_4-start:243-end:250-importance:0.10222864151000977);(idx:0_4-start:254-end:261-importance:18.041025161743164);(idx:0_0-start:258-end:268-importance:17.56890296936035);(idx:0_2-start:281-end:290-importance:13.869780540466309);(idx:0_0-start:275-end:285-importance:13.964150428771973);(idx:0_4-start:286-end:293-importance:8.840779304504395);(idx:0_2-start:315-end:324-importance:3.0768887996673584);(idx:0_6-start:325-end:333-importance:0.9485041499137878);(idx:0_2-start:328-end:337-importance:2.443556070327759);(idx:0_3-start:343-end:348-importance:-5.2988386154174805);(idx:0_0-start:366-end:376-importance:4.157236099243164);(idx:0_4-start:376-end:383-importance:4.889508247375488);(idx:1_1-start:24-end:31-importance:-3.8946549892425537);(idx:1_12-start:56-end:61-importance:4.071725845336914);(idx:1_4-start:190-end:198-importance:19.129859924316406);(idx:1_12-start:197-end:202-importance:-0.7534024715423584);(idx:1_5-start:244-end:247-importance:-16.21941566467285);(idx:1_7-start:257-end:258-importance:18.657718658447266);(idx:1_3-start:291-end:299-importance:7.070932865142822);(idx:1_9-start:336-end:337-importance:2.1470348834991455);(idx:1_9-start:348-end:349-importance:-13.906782150268555)
chr9:20870143-20870544,(idx:0_1-start:15-end:21-importance:0.43941226601600647);(idx:0_1-start:92-end:98-importance:0.0988132655620575);(idx:0_0-start:136-end:146-importance:-0.261630654335022);(idx:0_1-start:155-end:161-importance:0.3346889019012451);(idx:0_1-start:164-end:170-importance:0.4846190810203552);(idx:0_1-start:183-end:189-importance:0.09970925003290176);(idx:0_1-start:243-end:249-importance:0.18791688978672028);(idx:0_2-start:272-end:281-importance:0.02270430140197277);(idx:0_4-start:283-end:290-importance:0.2491586059331894);(idx:0_0-start:347-end:357-importance:-0.016295962035655975);(idx:0_2-start:367-end:376-importance:0.10631874203681946);(idx:1_7-start:148-end:149-importance:0.2692115604877472);(idx:1_11-start:168-end:179-importance:0.45404887199401855);(idx:1_5-start:349-end:352-importance:0.09890381991863251);(idx:1_7-start:377-end:378-importance:0.06278568506240845)
chr8:118095807-118096208 (RC),(idx:0_0-start:91-end:101-importance:0.355509489774704)
chr14:60507471-60507872,(idx:0_0-start:87-end:97-importance:0.1723497211933136);(idx:0_0-start:175-end:185-importance:0.15150904655456543);(idx:1_3-start:175-end:183-importance:0.16295889019966125)
chr10:82549504-82549905 (RC),(idx:0_1-start:156-end:162-importance:0.1750427782535553);(idx:0_2-start:170-end:179-importance:0.2981155216693878);(idx:0_2-start:179-end:188-importance:0.21419574320316315);(idx:0_0-start:222-end:232-importance:0.3140988051891327);(idx:0_1-start:259-end:265-importance:0.09964043647050858);(idx:1_3-start:155-end:163-importance:0.26652991771698);(idx:1_5-start:223-end:226-importance:0.28100723028182983);(idx:1_3-start:258-end:266-importance:0.10627003014087677)
chr11:72629246-72629647 (RC),(idx:0_2-start:81-end:90-importance:0.21799881756305695);(idx:0_1-start:170-end:176-importance:0.2807576358318329);(idx:0_1-start:181-end:187-importance:0.24356715381145477);(idx:0_1-start:210-end:216-importance:0.2406364530324936);(idx:0_4-start:241-end:248-importance:0.6355145573616028);(idx:0_1-start:247-end:253-importance:0.635968029499054);(idx:0_1-start:264-end:270-importance:0.24759651720523834);(idx:1_3-start:209-end:217-importance:0.14468388259410858);(idx:1_5-start:225-end:228-importance:0.09709668159484863);(idx:1_0-start:264-end:270-importance:0.24759651720523834)
chr21:19011387-19011788,(idx:0_1-start:251-end:257-importance:0.1435522437095642);(idx:1_7-start:263-end:264-importance:0.17904406785964966)
chr12:43959914-43960315 (RC),
chr2:155748205-155748606 (RC),(idx:0_1-start:139-end:145-importance:0.11150307953357697);(idx:0_0-start:252-end:262-importance:0.2230871617794037)
chr12:49578696-49579097,(idx:0_0-start:124-end:134-importance:0.3021935224533081);(idx:0_2-start:149-end:158-importance:0.10760551691055298);(idx:0_1-start:206-end:212-importance:0.1553051620721817);(idx:0_5-start:249-end:259-importance:0.11607268452644348);(idx:1_5-start:151-end:154-importance:-0.04130814969539642);(idx:1_5-start:250-end:253-importance:0.10460816323757172)
chr14:81468771-81469172,
chr4:15381775-15382176,(idx:0_2-start:96-end:105-importance:0.2821565866470337);(idx:0_2-start:121-end:130-importance:0.2032235860824585);(idx:0_1-start:192-end:198-importance:0.3839706480503082);(idx:0_1-start:201-end:207-importance:0.3116760551929474);(idx:0_4-start:220-end:227-importance:0.06662912666797638);(idx:0_1-start:251-end:257-importance:0.08262357860803604);(idx:1_7-start:91-end:92-importance:0.2607416808605194);(idx:1_1-start:121-end:128-importance:0.1770612746477127);(idx:1_5-start:179-end:182-importance:0.22225448489189148);(idx:1_7-start:214-end:215-importance:0.1943047046661377);(idx:1_7-start:230-end:231-importance:0.060769107192754745)
chr3:77931219-77931620 (RC),(idx:0_0-start:166-end:176-importance:0.16163307428359985);(idx:0_1-start:239-end:245-importance:0.2794257402420044)
chr4:146779509-146779910 (RC),(idx:0_2-start:208-end:217-importance:0.1322714239358902);(idx:1_5-start:209-end:212-importance:0.14979144930839539)
chr5:74608797-74609198 (RC),
chr6:90798705-90799106 (RC),(idx:0_2-start:252-end:261-importance:0.07800091803073883);(idx:0_1-start:272-end:278-importance:0.15843252837657928);(idx:0_1-start:284-end:290-importance:0.3493426442146301);(idx:0_1-start:300-end:306-importance:0.23718631267547607);(idx:0_0-start:376-end:386-importance:0.2650735676288605);(idx:0_2-start:383-end:392-importance:0.21006235480308533);(idx:1_5-start:278-end:281-importance:0.15843252837657928);(idx:1_11-start:283-end:294-importance:0.4633565843105316);(idx:1_8-start:376-end:381-importance:0.12411624938249588);(idx:1_5-start:385-end:388-importance:0.11181464046239853)
chr13:31867753-31868154 (RC),(idx:0_0-start:14-end:24-importance:0.14576520025730133);(idx:0_1-start:108-end:114-importance:0.1254924237728119);(idx:0_0-start:282-end:292-importance:0.07924146950244904);(idx:1_5-start:111-end:114-importance:0.12130106985569);(idx:1_0-start:284-end:290-importance:0.09428144991397858)
chr18:54859611-54860012,(idx:0_1-start:112-end:118-importance:0.21920910477638245);(idx:0_1-start:152-end:158-importance:0.09183124452829361);(idx:0_1-start:216-end:222-importance:0.14048022031784058);(idx:0_1-start:231-end:237-importance:0.052100442349910736);(idx:1_7-start:208-end:209-importance:0.12825265526771545)
chr3:7856816-7857217,(idx:0_4-start:122-end:129-importance:0.1679435521364212);(idx:0_0-start:146-end:156-importance:0.15085113048553467);(idx:0_1-start:272-end:278-importance:0.27914854884147644);(idx:0_1-start:285-end:291-importance:0.3018471598625183);(idx:0_0-start:292-end:302-importance:0.17843148112297058);(idx:1_5-start:152-end:155-importance:0.12352143228054047);(idx:1_3-start:271-end:279-importance:0.29199984669685364)
chr2:78147358-78147759 (RC),(idx:0_1-start:42-end:48-importance:0.030692780390381813);(idx:0_1-start:68-end:74-importance:0.364315390586853);(idx:0_2-start:80-end:89-importance:0.04284726083278656);(idx:0_4-start:200-end:207-importance:0.16333426535129547);(idx:0_1-start:250-end:256-importance:-0.025028131902217865);(idx:0_0-start:261-end:271-importance:0.9782460927963257);(idx:0_0-start:268-end:278-importance:1.220285177230835);(idx:0_6-start:275-end:283-importance:1.4358139038085938);(idx:0_1-start:290-end:296-importance:0.8792615532875061);(idx:0_2-start:299-end:308-importance:0.8076210618019104);(idx:0_1-start:317-end:323-importance:0.10776755213737488);(idx:0_4-start:342-end:349-importance:0.022231575101614);(idx:0_2-start:369-end:378-importance:0.1731242835521698);(idx:1_0-start:270-end:276-importance:1.446325659751892);(idx:1_3-start:326-end:334-importance:0.08364354074001312)
chr2:126457661-126458062 (RC),
chr8:12927478-12927879,(idx:0_4-start:13-end:20-importance:0.20510898530483246);(idx:0_0-start:112-end:122-importance:0.30137085914611816);(idx:0_0-start:120-end:130-importance:0.2997821569442749);(idx:0_1-start:144-end:150-importance:0.1705634444952011);(idx:0_1-start:181-end:187-importance:0.026580534875392914);(idx:0_1-start:291-end:297-importance:0.4081071615219116);(idx:0_0-start:303-end:313-importance:0.28296247124671936);(idx:0_1-start:327-end:333-importance:0.20552147924900055);(idx:1_7-start:23-end:24-importance:0.18739230930805206);(idx:1_0-start:122-end:128-importance:0.2894998788833618);(idx:1_7-start:304-end:305-importance:0.5568912625312805);(idx:1_3-start:326-end:334-importance:0.25222593545913696)
chr13:35562542-35562943,(idx:0_2-start:199-end:208-importance:0.22031979262828827);(idx:0_1-start:259-end:265-importance:0.16724251210689545)
chr10:14242173-14242574,
chr19:1346552-1346953,(idx:0_0-start:154-end:164-importance:0.21547412872314453);(idx:0_2-start:162-end:171-importance:0.28750017285346985);(idx:1_7-start:175-end:176-importance:0.2505881190299988)
chr10:77879720-77880121 (RC),(idx:0_1-start:124-end:130-importance:0.17620228230953217);(idx:0_0-start:202-end:212-importance:0.3950260579586029);(idx:0_0-start:206-end:216-importance:0.33864036202430725);(idx:0_4-start:269-end:276-importance:0.12969087064266205);(idx:1_11-start:128-end:139-importance:0.16881240904331207);(idx:1_13-start:193-end:199-importance:0.3601645529270172)
chr9:2205038-2205439 (RC),(idx:0_1-start:154-end:160-importance:0.17599336802959442);(idx:0_2-start:174-end:183-importance:0.20526862144470215);(idx:0_2-start:245-end:254-importance:0.14035986363887787);(idx:1_3-start:153-end:161-importance:0.19683760404586792);(idx:1_11-start:238-end:249-importance:0.15627937018871307)
chr8:105508423-105508824,
chr13:105290539-105290940 (RC),(idx:0_0-start:214-end:224-importance:0.17926661670207977);(idx:0_2-start:293-end:302-importance:0.13782702386379242);(idx:1_3-start:217-end:225-importance:0.17926661670207977)
chr14:43831757-43832158,(idx:0_0-start:119-end:129-importance:0.1866200566291809)
chr14:85052565-85052966,(idx:0_2-start:248-end:257-importance:0.018224261701107025);(idx:0_0-start:276-end:286-importance:0.18137982487678528);(idx:1_0-start:278-end:284-importance:0.19622372090816498)
chr11:21588764-21589165,(idx:0_0-start:135-end:145-importance:0.6965146660804749);(idx:1_0-start:137-end:143-importance:0.6884192228317261)
chr6:46181691-46182092 (RC),(idx:0_1-start:122-end:128-importance:0.14897164702415466);(idx:0_0-start:150-end:160-importance:0.09981328994035721);(idx:0_0-start:165-end:175-importance:0.10600120574235916);(idx:0_1-start:188-end:194-importance:-0.008672880008816719);(idx:0_1-start:220-end:226-importance:0.19688217341899872);(idx:0_0-start:254-end:264-importance:0.16238440573215485);(idx:0_0-start:275-end:285-importance:0.1426129788160324);(idx:0_1-start:301-end:307-importance:0.09260189533233643);(idx:1_0-start:167-end:173-importance:0.09144476056098938);(idx:1_1-start:189-end:196-importance:-0.048206932842731476)
chr9:127360269-127360670,
chr3:178588901-178589302,(idx:0_4-start:80-end:87-importance:0.15320244431495667);(idx:0_2-start:124-end:133-importance:0.16163642704486847);(idx:0_2-start:182-end:191-importance:0.13570325076580048);(idx:0_1-start:193-end:199-importance:0.17325952649116516);(idx:0_1-start:221-end:227-importance:0.10849602520465851);(idx:0_1-start:245-end:251-importance:0.3221297860145569);(idx:1_7-start:93-end:94-importance:0.16863664984703064);(idx:1_5-start:129-end:132-importance:0.1309748888015747);(idx:1_7-start:238-end:239-importance:0.2859698235988617)
chr7:30201360-30201761 (RC),(idx:0_0-start:125-end:135-importance:0.13783572614192963);(idx:0_2-start:225-end:234-importance:0.42532235383987427);(idx:0_0-start:232-end:242-importance:0.41416168212890625)
chr1:17736356-17736757 (RC),(idx:0_2-start:165-end:174-importance:-0.10879230499267578);(idx:0_2-start:184-end:193-importance:0.17897865176200867);(idx:0_1-start:209-end:215-importance:0.4159969985485077);(idx:0_0-start:221-end:231-importance:0.14043079316616058);(idx:0_0-start:269-end:279-importance:0.12953394651412964);(idx:0_0-start:327-end:337-importance:0.15740157663822174);(idx:1_4-start:158-end:166-importance:0.022785820066928864);(idx:1_7-start:182-end:183-importance:-0.04597122222185135)
